subjectTimestamp,localDateAndTime,participantPrivateID,taskName,bonusPayment,carriesInfo,carriesInfoText,predictedreward,predictedrewardText,age,gender
05/09/2023 12:45:43,05/09/2023 13:45:42,9327047,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.07,No,,No; There is no relationship between the tone sequences and the chance of winning.,,41,Male
05/09/2023 12:44:37,05/09/2023 13:44:36,9327058,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.21,No,,No; There is no relationship between the tone sequences and the chance of winning.,,30,Male
05/09/2023 12:46:40,05/09/2023 13:46:39,9327067,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.75,No,,Other (please describe),I tried to get a sense of whether or not this had an impact by when it was rare trying to gamble and when it was common choosing to gamble and my results to me seemed to come out similar. Therfore I cannot be 100 percent either way.,35,Male
05/09/2023 12:55:19,05/09/2023 13:55:17,9327096,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.55,No,,No; There is no relationship between the tone sequences and the chance of winning.,,55,Male
05/09/2023 12:45:59,05/09/2023 13:45:59,9327064,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.91,No,,No; There is no relationship between the tone sequences and the chance of winning.,,39,Female
05/09/2023 12:48:04,05/09/2023 13:48:01,9327068,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.87,No,,Other (please describe),I didn't consider it.,55,Female
05/09/2023 12:44:59,05/09/2023 13:44:59,9327069,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.53,No,,No; There is no relationship between the tone sequences and the chance of winning.,,38,Female
05/09/2023 12:51:59,05/09/2023 13:52:15,9327073,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.68,No,,No; There is no relationship between the tone sequences and the chance of winning.,,35,Female
05/09/2023 12:46:07,05/09/2023 13:46:07,9327079,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.64,No,,No; There is no relationship between the tone sequences and the chance of winning.,,33,Female
05/09/2023 12:49:14,05/09/2023 13:49:14,9327105,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.55,Yes,"I listened for a different sounding beep at the end. If there was one, I picked left (rare). if it was the same tone throughout, I picked right (common).",Yes; Rare sequences predicted a higher chance of winning,,24,Female
05/09/2023 12:45:18,05/09/2023 13:45:18,9327078,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.06,No,,No; There is no relationship between the tone sequences and the chance of winning.,,31,Male
05/09/2023 12:46:04,05/09/2023 13:46:03,9327076,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.42,Yes,"i think it did but it also changed during the experiment, sometimes a tone would mean you would win on the gamble but then the winning tone might change to something else later on i could be wrong but it seemed that way for sure",Other (please describe),common usually meant a higher chance of winning the gamble but it wasnt guaranteed i felt like it changed during the experiment what the winning tone was,29,Male
05/09/2023 12:49:26,05/09/2023 13:49:27,9327083,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.64,Yes,Each tone had a sequence of notes with the end tone that could be different. This last tone told me which key I had to press.,No; There is no relationship between the tone sequences and the chance of winning.,,58,Female
05/09/2023 12:46:20,05/09/2023 05:46:21,9327081,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.51,No,,No; There is no relationship between the tone sequences and the chance of winning.,,43,Female
05/09/2023 12:49:57,05/09/2023 13:49:57,9327088,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.58,Yes,not sure why but i think it might be information on the ones to take risk on,Yes; Common sequences predicted a higher chance of winning,,43,Male
05/09/2023 12:48:25,05/09/2023 13:48:25,9327097,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0,No,,No; There is no relationship between the tone sequences and the chance of winning.,,30,Male
05/09/2023 12:47:28,05/09/2023 13:47:29,9327092,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.75,Yes,i thought the rare tone indicated that the risky bottom one would be picked - it wasn't right,No; There is no relationship between the tone sequences and the chance of winning.,,41,Female
05/09/2023 12:47:55,05/09/2023 13:47:54,9327098,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.97,No,,Other (please describe),"I don't know, I thought about this as I was doing the experiment but didn't think about it too much, and didn't notice a pattern. I also didn't think of the 50/50 option as having a 'winning' or a 'losing' outcome, although obviously I thought one was more preferable to me. ",34,Male
05/09/2023 12:49:56,05/09/2023 13:49:55,9327102,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.46,No,,No; There is no relationship between the tone sequences and the chance of winning.,,43,Male
05/09/2023 12:53:17,05/09/2023 13:53:17,9327104,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.12,Yes,i'm not sure but i think a rare sequence ending in a high not emeant that if i chose left i would get the bottom number.. ending with a low note it would give me the top number.  a coomon sequence would give either 50/50.,Yes; Rare sequences predicted a higher chance of winning,,44,Female
05/09/2023 12:52:08,05/09/2023 13:52:08,9327108,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.19,No,,No; There is no relationship between the tone sequences and the chance of winning.,,31,Female
05/09/2023 12:50:53,05/09/2023 13:50:52,9327111,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.6,No,,No; There is no relationship between the tone sequences and the chance of winning.,,30,Male
05/09/2023 12:53:03,05/09/2023 13:53:03,9327116,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.14,No,,Yes; Common sequences predicted a higher chance of winning,,50,Male
05/09/2023 12:52:11,05/09/2023 13:52:11,9327114,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.82,No,,No; There is no relationship between the tone sequences and the chance of winning.,,29,Female
05/09/2023 12:54:34,05/09/2023 13:54:34,9327121,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.22,No,,No; There is no relationship between the tone sequences and the chance of winning.,,26,Female
05/09/2023 12:57:16,05/09/2023 13:57:16,9327132,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.81,Yes,I found that when it was a rare tone I chose my action based on whether it went up or down at the end,Yes; Rare sequences predicted a higher chance of winning,,23,Female
05/09/2023 12:57:47,05/09/2023 13:57:48,9327133,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.71,Yes,I considered it. but at the start it said the outcome was equally likely so I'm not sure,Yes; Rare sequences predicted a higher chance of winning,,21,Male
05/09/2023 12:56:48,05/09/2023 13:56:48,9327135,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.63,Yes,Most of the time the common carried the information I needed to chose the best option.,Yes; Common sequences predicted a higher chance of winning,,37,Female
05/09/2023 12:59:51,05/09/2023 13:59:51,9327148,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.98,No,,No; There is no relationship between the tone sequences and the chance of winning.,,32,Female
05/09/2023 13:04:07,05/09/2023 14:04:07,9327157,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.59,No,,No; There is no relationship between the tone sequences and the chance of winning.,,58,Female
05/09/2023 13:03:04,05/09/2023 14:03:05,9327163,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.95,No,,No; There is no relationship between the tone sequences and the chance of winning.,,26,Male
05/09/2023 13:03:27,05/09/2023 14:03:28,9327164,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.72,No,,No; There is no relationship between the tone sequences and the chance of winning.,,60,Male
05/09/2023 13:03:31,05/09/2023 14:03:31,9327167,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.67,No,,No; There is no relationship between the tone sequences and the chance of winning.,,30,Female
05/09/2023 13:05:31,05/09/2023 14:05:30,9327168,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.68,Yes,I thought that perhaps common tones have a high chance of a certain outcome.,No; There is no relationship between the tone sequences and the chance of winning.,,20,Female
05/09/2023 13:05:04,05/09/2023 14:05:04,9327169,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.2,Yes,"I can't really tell, I just gave my best guess",Yes; Common sequences predicted a higher chance of winning,,29,Male
05/09/2023 13:06:45,05/09/2023 14:06:45,9327178,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.93,No,,No; There is no relationship between the tone sequences and the chance of winning.,,21,Female
05/09/2023 13:07:27,05/09/2023 14:07:27,9327185,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.68,No,,No; There is no relationship between the tone sequences and the chance of winning.,,22,Female
05/09/2023 13:08:04,05/09/2023 14:08:04,9327184,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.47,No,,No; There is no relationship between the tone sequences and the chance of winning.,,31,Female
05/09/2023 13:08:57,05/09/2023 14:08:57,9327186,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.42,No,,No; There is no relationship between the tone sequences and the chance of winning.,,34,Male
05/09/2023 13:09:50,05/09/2023 14:09:50,9327188,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.62,No,,No; There is no relationship between the tone sequences and the chance of winning.,,54,Female
05/09/2023 13:18:38,05/09/2023 14:18:38,9327232,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.59,Yes,It appeared that the rare tones when the riskier option was chosen gave a better outcome in my opinion. This was not always but it appeared to me that I was mosre likely to get a favourable outcome when I took more rish based on the rare tones,Yes; Rare sequences predicted a higher chance of winning,,32,Female
05/09/2023 13:13:51,05/09/2023 14:13:50,9327210,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.93,No,,No; There is no relationship between the tone sequences and the chance of winning.,,42,Male
05/09/2023 13:16:50,05/09/2023 14:16:50,9327217,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.97,No,,Other (please describe),"I didn't notice the common having better chances, I did notice when the rare noise occurred - sometimes it would be better but not often",26,Female
05/09/2023 13:18:24,05/09/2023 14:18:22,9327220,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.76,No,,No; There is no relationship between the tone sequences and the chance of winning.,,58,Male
05/09/2023 13:18:27,05/09/2023 14:18:26,9327227,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.16,No,,No; There is no relationship between the tone sequences and the chance of winning.,,45,Female
05/09/2023 13:27:45,05/09/2023 14:27:45,9327255,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.75,No,,No; There is no relationship between the tone sequences and the chance of winning.,,44,Female
05/09/2023 13:37:37,05/09/2023 09:37:38,9327300,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.85,Yes,"I feel like with one of the sequences tones, it ment to pick right or you would be losing the most money possible.",No; There is no relationship between the tone sequences and the chance of winning.,,29,Female
05/09/2023 13:48:26,05/09/2023 14:48:27,9327327,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.01,No,,No; There is no relationship between the tone sequences and the chance of winning.,,32,Male
05/09/2023 13:46:59,05/09/2023 14:46:57,9327323,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.65,No,,No; There is no relationship between the tone sequences and the chance of winning.,,51,Male
05/09/2023 13:45:42,05/09/2023 14:45:42,9327322,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.85,No,,No; There is no relationship between the tone sequences and the chance of winning.,,25,Male
05/09/2023 13:50:31,05/09/2023 14:50:31,9327333,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.53,No,,No; There is no relationship between the tone sequences and the chance of winning.,,27,Female
05/09/2023 13:54:33,05/09/2023 14:54:30,9327334,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.66,No,,No; There is no relationship between the tone sequences and the chance of winning.,,38,Female
05/09/2023 13:52:35,05/09/2023 14:52:36,9327347,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.64,No,,No; There is no relationship between the tone sequences and the chance of winning.,,46,Female
05/09/2023 13:54:41,05/09/2023 14:54:41,9327354,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.64,No,,No; There is no relationship between the tone sequences and the chance of winning.,,41,Male
05/09/2023 13:59:58,05/09/2023 14:59:57,9327372,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.31,No,,No; There is no relationship between the tone sequences and the chance of winning.,,67,Male
05/09/2023 13:57:51,05/09/2023 14:57:52,9327375,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.41,Yes,AS I KNEW WHICH WAS RARE AND WHICH WAS COMMON AS RARE HAD A DIFFERENT TONE AT THE END,No; There is no relationship between the tone sequences and the chance of winning.,,44,Female
05/09/2023 14:03:23,05/09/2023 15:03:23,9327411,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.72,No,,No; There is no relationship between the tone sequences and the chance of winning.,,45,Female
05/09/2023 14:33:26,05/09/2023 10:33:17,9327473,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.37,No,,No; There is no relationship between the tone sequences and the chance of winning.,,34,Female
05/09/2023 14:26:39,05/09/2023 15:26:36,9327475,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.49,Yes,The rare tone out of the 2 the higher pitch bip tended to favour the left hand option of the gamble but th harder bop rare sound tended to be varied and the common tone could be any,Yes; Rare sequences predicted a higher chance of winning,,42,Female
05/09/2023 14:27:51,05/09/2023 15:27:52,9327493,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.49,No,,No; There is no relationship between the tone sequences and the chance of winning.,,49,Female
05/09/2023 14:32:20,05/09/2023 09:32:20,9327518,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.51,No,,No; There is no relationship between the tone sequences and the chance of winning.,,34,Female
05/09/2023 14:41:48,05/09/2023 09:41:48,9327548,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.18,No,,No; There is no relationship between the tone sequences and the chance of winning.,,69,Female
05/09/2023 14:41:44,05/09/2023 15:41:45,9327557,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.04,Yes,i tried to go for riskier options when the rarer sound played,Yes; Rare sequences predicted a higher chance of winning,,25,Male
05/09/2023 14:54:21,05/09/2023 10:54:21,9327593,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.35,No,,No; There is no relationship between the tone sequences and the chance of winning.,,56,Female
05/09/2023 14:52:17,05/09/2023 15:52:17,9327588,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.6,Yes,Rare prompts me to think differently.,Yes; Common sequences predicted a higher chance of winning,,24,Male
05/09/2023 14:54:45,05/09/2023 15:54:45,9327591,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.24,No,,No; There is no relationship between the tone sequences and the chance of winning.,,51,Male
05/09/2023 14:57:47,05/09/2023 15:57:46,9327598,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.58,No,,No; There is no relationship between the tone sequences and the chance of winning.,,20,Female
05/09/2023 14:58:52,05/09/2023 09:58:52,9327603,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.04,Yes,I felt like the ones related to rare tones had usually better outcomes.,Yes; Rare sequences predicted a higher chance of winning,,29,Female
05/09/2023 14:58:37,05/09/2023 15:58:36,9327611,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.9,Yes,I found that the most common sound usually favoured the right side but this caught me out a few times so  towaard the end I started doubting my theory,Yes; Rare sequences predicted a higher chance of winning,,39,Female
05/09/2023 15:00:08,05/09/2023 16:00:06,9327612,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.87,No,,Yes; Rare sequences predicted a higher chance of winning,,21,Male
05/09/2023 15:05:53,05/09/2023 16:05:54,9327627,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.29,No,,No; There is no relationship between the tone sequences and the chance of winning.,,24,Female
05/09/2023 15:07:22,05/09/2023 16:07:23,9327646,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.12,No,,No; There is no relationship between the tone sequences and the chance of winning.,,39,Male
05/09/2023 15:09:08,05/09/2023 16:09:08,9327651,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.54,Yes,In this experiment i tried to remeber the tones and how they corrisponded with the amounts wheather its was postive and negative and used this method in order to make my choice,Yes; Rare sequences predicted a higher chance of winning,,22,Female
05/09/2023 15:09:17,05/09/2023 16:09:17,9327656,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.13,No,,No; There is no relationship between the tone sequences and the chance of winning.,,20,Male
05/09/2023 15:24:08,05/09/2023 16:24:08,9327720,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.83,No,,No; There is no relationship between the tone sequences and the chance of winning.,,46,Male
05/09/2023 15:25:36,05/09/2023 16:25:36,9327735,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.53,No,,No; There is no relationship between the tone sequences and the chance of winning.,,37,Male
05/09/2023 15:27:26,05/09/2023 16:27:27,9327748,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.46,No,,No; There is no relationship between the tone sequences and the chance of winning.,,24,Male
05/09/2023 15:33:28,05/09/2023 16:33:27,9327774,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.09,No,,No; There is no relationship between the tone sequences and the chance of winning.,,62,Male
05/09/2023 15:40:11,05/09/2023 16:40:12,9327800,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.71,No,,No; There is no relationship between the tone sequences and the chance of winning.,,31,Male
05/09/2023 16:34:03,05/09/2023 17:34:03,9328233,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.48,No,,No; There is no relationship between the tone sequences and the chance of winning.,,30,Female
05/09/2023 16:37:52,05/09/2023 17:37:52,9328261,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.93,No,,No; There is no relationship between the tone sequences and the chance of winning.,,33,Female
05/09/2023 16:38:10,05/09/2023 17:41:26,9328276,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.16,Yes,High pitched 6th tone tended to relate to more success on the risky gamble,Yes; Rare sequences predicted a higher chance of winning,,25,Male
05/09/2023 16:58:26,05/09/2023 17:58:24,9328293,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1,Yes,no I was focsing mainly on my judgements.,No; There is no relationship between the tone sequences and the chance of winning.,,49,Male
05/09/2023 16:42:21,05/09/2023 17:42:20,9328292,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.9,No,,No; There is no relationship between the tone sequences and the chance of winning.,,39,Female
05/09/2023 16:41:48,05/09/2023 17:41:47,9328307,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.06,No,,No; There is no relationship between the tone sequences and the chance of winning.,,28,Female
05/09/2023 16:41:33,05/09/2023 17:41:33,9328312,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.97,No,,No; There is no relationship between the tone sequences and the chance of winning.,,19,Male
05/09/2023 16:42:42,05/09/2023 17:42:42,9328314,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.05,Yes,I dont really understand the information but i think it is ok,No; There is no relationship between the tone sequences and the chance of winning.,,63,Female
05/09/2023 16:47:22,05/09/2023 17:47:21,9328344,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.23,No,,No; There is no relationship between the tone sequences and the chance of winning.,,61,Female
05/09/2023 16:48:52,05/09/2023 17:46:05,9328367,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.42,No,,No; There is no relationship between the tone sequences and the chance of winning.,,42,Female
05/09/2023 16:48:56,05/09/2023 17:48:55,9328371,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.61,No,,Yes; Rare sequences predicted a higher chance of winning,,38,Male
05/09/2023 16:52:44,05/09/2023 11:52:44,9328377,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0,No,,No; There is no relationship between the tone sequences and the chance of winning.,,NaN,Male
05/09/2023 16:53:39,05/09/2023 17:53:39,9328403,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.48,Yes,"Common implies safety, and to chose the safer option
",No; There is no relationship between the tone sequences and the chance of winning.,,20,Male
05/09/2023 16:54:59,05/09/2023 17:54:58,9328405,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,1.16,No,,No; There is no relationship between the tone sequences and the chance of winning.,,50,Male
05/09/2023 16:59:55,05/09/2023 17:59:54,9328428,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.78,No,,No; There is no relationship between the tone sequences and the chance of winning.,,29,Male
05/09/2023 16:57:17,05/09/2023 17:57:17,9328423,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.64,Yes,I think there was a higher chance for the left choice to be likely depending on the ending tone.,Yes; Rare sequences predicted a higher chance of winning,,32,Male
05/09/2023 17:07:08,05/09/2023 18:07:07,9328460,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.4,No,,No; There is no relationship between the tone sequences and the chance of winning.,,50,Male
05/09/2023 17:26:55,05/09/2023 18:26:54,9328552,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0,Yes,I do not think whether a tone sequence is rare or common carried information about the best action for me to take.,Yes; Rare sequences predicted a higher chance of winning,,19,Female
05/09/2023 17:35:53,05/09/2023 18:35:52,9328597,REPLICATION v3.5 Audio Oddball Task - 120 Trials: AAAAAA 75% vs AAAAA(B/C) 25%; Feedback but no total score,0.94,No,,No; There is no relationship between the tone sequences and the chance of winning.,,27,Female
